Mean,mu_MLE,mu_MOM,variance,sigma_squared_MLE,sigma_squared_MOM
9.274375,9.286070373165598,10.972417724576843,22.026640625,22.113372835140872,43.37261899558293
9.303135,9.288742567751392,11.036133521399515,13.387211265,12.884939204568012,21.85999627993623
9.41967,9.404647433751249,11.11742763027511,14.07298698,14.132811530196404,24.3077745082772
9.579040000000004,9.461182578779153,11.16646761128494,16.744161920000007,16.177331867840618,30.38934230295191
9.58561,9.677557895200176,11.399752984363866,20.95414346,20.928939498009747,41.01161554840288
9.657355,9.617889572166344,11.316370273565008,17.547414035,17.633483959056534,33.60702487904001
9.75612,9.759580942728752,11.477404538754358,16.312232639999998,16.491808901833988,31.18366567008347
9.8747,9.796616374902877,11.5663913250056,25.5260995,24.73996448671999,51.46317876278668
9.91863,9.830362075015797,11.547701016639856,17.050124970000002,16.449277574948088,30.619658542172946
10.11549,10.158063922392039,11.90530799151932,19.361047860000006,19.812417507684472,40.13907001705332
10.122645,10.188308687587098,12.008653374999245,25.843112685,25.698687899249684,53.66880401898437
10.12652,10.035591099228718,11.850875631784296,26.774518879999995,26.15485532298979,54.821525954733495
10.21014,10.219603634816039,11.955845924870909,17.683962479999995,18.004738284621247,35.51893233843846
10.21761,10.268456678770011,11.998146666346805,19.58715837,19.512359836717906,39.066358152912386
10.249064999999998,10.197677614995797,12.015427580959836,25.099960185,24.829799092179254,52.35402098159644
10.2656,10.174343093167666,11.993179404071062,26.279936,25.40098970243217,53.567093017141524
10.33604,10.335756518215936,12.061275862295409,13.974326079999996,13.424288238026396,23.407300850889627
10.38451,10.46420807172484,12.497375731510935,52.73254178000001,53.21083953763359,98.4002791987504
10.4291,10.390242250670827,12.145201946904221,21.796819,21.49149916148172,43.39208811526026
10.557160000000001,10.608792593906813,12.378543177905991,20.22751856,20.753327434015837,43.09484920065608
10.55808,10.592793561396252,12.266091950819556,12.90197376,12.96409895863877,21.867057668067797
10.57008,10.474353797046966,12.280162225294445,22.89479328,22.618857060016303,47.9297014611553
10.64293,10.61175236128248,12.30376953605205,9.94049662,9.923802525269275,13.196067879793263
10.69776,10.65858582234213,12.501200504274145,25.09694496,24.070105556962186,51.47920729236224
10.909245000000002,10.829833026172023,12.697308469683056,25.84400140500001,24.77258920957561,53.308396554869184
10.91315,10.822798302942333,12.937180921160412,64.37667185,62.24925648637179,110.07177643013712
10.96596,10.92725695174975,12.911810387107913,32.196058560000004,30.723702237401234,67.42356831873165
11.031055,10.9938706970471,12.807613673276006,20.925911335,21.273681170690452,46.50001159824314
11.04813,11.036477659526916,12.714363822672247,16.50590622,16.246011080426925,32.868187196791396
11.08314,11.12450332638429,12.895169366364328,20.370811320000005,20.077814415127865,43.824680037092975
11.089,11.064203606186387,12.796998580000135,18.917834,18.410298146418548,38.66318138911989
11.12152,11.044780721345095,13.206770994336473,50.69188816,48.30840997952087,95.3785643125862
11.13889,11.115711678583109,12.754659224358726,15.616723779999996,15.441840354798074,30.44569357401386
11.21802,11.17519098587906,12.862315088047055,17.02895436,16.563416906636082,34.389745842839716
11.28831,11.245104252261289,13.225483840086255,29.32702938000001,29.141034164672032,64.82250767223883
11.297175,11.224505570529564,13.361263612383436,39.57400402500001,38.8259904133656,82.65151301403276
11.342624999999998,11.280075205667194,13.168337014172616,24.670209374999995,24.522342993323164,55.39239216784732
11.358880000000001,11.251502215529644,13.102430426891207,23.08124416,22.593890317169322,50.86296524386889
11.372295,11.333207808069785,13.064053082747098,19.639953465,19.195701580424853,41.924830036859824
11.393226,11.310374077125818,13.51487656629089,55.166000291999985,52.82961043689375,101.28012492874204
11.458765,11.516302974736107,13.35634779353004,22.012287565,21.73579907133287,50.29773352186068
11.538225,11.593499472319925,13.661988966408694,31.141669275,30.920782436956426,70.72638837862588
11.643605,11.80382330674905,14.084665150774395,181.97790254500003,185.18326708632702,299.4274994252895
11.69195,11.750979812184296,13.621953129329837,23.0331415,22.717328232715722,53.847051134808346
11.79198,11.845505382231707,13.823743522167186,26.63808282,25.625594550249115,61.78413237825096
11.810145,11.792332813404839,13.780900518613153,26.797219005,26.83101510548652,63.55186291889478
11.81178,11.907499424257699,13.991457929040525,29.90742696,29.739946428789743,70.45747718842509
11.8499,11.709300101916243,13.9019190604264,39.5549662,37.79544346524128,83.41145828549107
11.898645000000002,11.900957496588685,13.806352439358285,23.190459105,23.311456632252547,56.432037483782366
11.90952,11.846808502470903,13.975144452717831,34.013589120000006,32.68415110278341,75.07658719707085
11.941625,11.945447381934331,13.9022864716684,24.778871875000004,24.667444251777738,60.085816786310275
12.01035,11.978083964034223,13.6696009547495,19.15650825,18.29514375978627,43.82141273149314
12.074025,12.097801506171178,14.078569734432847,25.464118725,24.97755219584545,61.93841190754799
12.11925,12.029901464994747,14.22638110692154,35.60635650000001,34.193001752265445,79.92066032033964
12.139785,12.16081780573681,14.225295222729356,27.520892595,27.90016758161332,68.30130595331468
