,a_MLE,b_MLE,a_std,b_std,mu_MOM,sigma_MOM,Inference_grade,Score,Mean,standard deviation,mu_ML,sigma_ML,a,b
347,1.5313908046992173,11.491609322594625,0.027206935297649712,0.25673625101227976,24.228772555104285,20.706642098065252,1.0,0.12945973496432212,17.7885,14.646819108598287,17.59814484781721,14.220794822848223,1.475,12.059999999999999
348,2.606676890075949,15.620260326645335,0.042078096579260926,0.2863544555877186,54.92472368956111,48.21201535733387,1.0,0.006243496357960458,40.35225,25.0495007435278,40.716971610436595,25.219232666115104,2.595,15.549999999999999
349,4.258338145753105,28.483491150053354,0.09350645665699125,0.7642797677542992,165.30941766504785,80.45084549108883,1.0,0.0,121.19250000000001,59.67106208205114,121.29233688849317,58.77779516392806,4.125,29.380000000000003
350,1.5404724628026711,46.450378553140105,0.025287237542254863,0.9797367617807693,98.4577629221576,83.70843689159365,1.0,0.018085106382978722,72.45199999999998,58.47849519267744,71.55552904787211,57.652245505651145,1.535,47.199999999999996
351,2.927875200700957,107.21326814825157,0.0628695743828556,2.6745680572635013,453.86249534634203,317.046284059166,1.0,0.0,313.21675,183.4533722434668,313.9070689973676,183.45299878183098,2.915,107.44999999999999
352,6.074075072392981,86.29167804391305,0.18150180149712025,3.231188232753816,731.4246185046806,261.32704082509105,1.0,0.0,523.35025,214.103359145764,524.142130561493,212.67135204268342,5.975,87.59
353,1.7451580163316398,18.09816674391259,0.026805769141804676,0.3389569226401091,42.87506772205925,41.57334236227569,1.0,0.043,31.3984,23.667434503976132,31.584160774045746,23.908479837815353,1.76,17.84
354,0.612101187063269,16.903312288226843,0.012431759751967824,0.4465045764923257,14.295324245490018,19.017025270523188,1.0,0.4368048533872599,10.687199999999997,13.683557432188454,10.346537516924792,13.224626828399918,0.61,17.519999999999996
357,1.4483010984728462,7.168896865633722,0.02743811066903672,0.1608641621134625,14.498117460640504,14.611487293566611,1.0,0.25839267548321465,10.5125,8.730156069624416,10.382721205335864,8.627436322899234,1.45,7.25
358,3.3359257800372113,50.267294554018484,0.05381009245402294,0.9010037101246808,220.51139316199576,175.68915802645228,1.0,0.0,168.728,93.23554343703907,167.6879637954744,91.8107851467936,3.275,51.52
359,0.9416155498043601,8.642158476719723,0.020189465602849534,0.22111826843076668,11.414089546706846,13.356800098852508,1.0,0.41590214067278286,8.0784,8.354482389711526,8.137590805552854,8.38608069125769,0.935,8.64
360,0.5748419610064461,18.347050048952337,0.011665183663005277,0.48849742001448215,14.556963801465493,20.028531169411526,1.0,0.44557477110885046,10.661550000000002,14.311127680934163,10.546654228823174,13.910427491102261,0.555,19.21
361,3.3834454724303296,19.14946226726014,0.07021950026836765,0.43570293075676425,93.39905409302723,71.2061546723495,1.0,0.0,64.5021,35.34693306356295,64.79116140763676,35.2237973624012,3.33,19.369999999999997
362,3.6814998815958626,16.996696525167433,0.07763811769622897,0.38391084320283375,89.58871088532766,69.4025610402782,1.0,0.0,62.41185,32.29399345853653,62.57333624492471,32.61196109899319,3.735,16.71
363,0.19318788739499715,51.35619525858248,0.004448977759252043,1.7935227440303132,14.607059475984705,32.81378896483107,1.0,0.6627565982404692,10.319399999999998,23.7368751102583,9.92139486665052,22.572662492696825,0.18899999999999997,54.6
364,2.353776043818166,52.49226105535632,0.040046184408632834,1.0774608480949521,165.9846594933179,134.7361760009063,1.0,0.0,124.2325,82.09514678103695,123.55502655794699,80.53373646355443,2.29,54.25
366,8.111159711052775,156.54661142216622,0.4534815459502697,8.78657508527201,1883.671305478413,1300.0948535805746,1.0,0.0,1267.6356,474.4007002777294,1269.7745674693087,445.84628046824287,7.14,177.54000000000002
367,2.851055053995353,204.47453438864662,0.04733396305933723,3.990983676578979,772.5623116061714,585.8665201046485,1.0,0.0,579.35515,345.30723047961214,582.9681546820976,345.25663207537434,2.815,205.81
368,0.9580562321054324,612.3699165272343,0.013245698887503784,11.740364502895746,820.0550743674603,974.6692026104187,1.0,0.008213552361396304,578.702,593.7357243083829,586.6848148828003,599.3897989769064,0.95,609.1600000000001
369,7.266159544040953,71.32018599840852,0.28594623600748925,3.5558551042213287,739.8213686563407,215.2536692260559,1.0,0.0,533.8656,206.8687180218411,518.223850175112,192.24937290743077,6.66,80.16
370,2.3298367164196883,8.455787785537117,0.04526063250043921,0.19977955775962647,27.57269806416866,19.667906068753503,1.0,0.0506454816285998,19.724249999999998,13.077050412841574,19.700604848997504,12.906747609287414,2.275,8.67
371,5.49351159489936,63.70583443802635,0.22826055773660583,2.91802982270044,532.6482244723865,314.56296190610055,1.0,0.0,353.1849000000001,152.41053399617758,349.9687401480367,149.31527255560795,5.37,65.77000000000001
373,1.7159864863968923,16.334306363995452,0.027204423455462725,0.31925013001352065,37.82150627687964,35.670365711903536,1.0,0.053497942386831275,27.8425,21.04695167951882,28.029448985282954,21.3972336281958,1.75,15.91
374,0.5461829688308986,21.92212438004844,0.010211085427651744,0.5485817434132368,16.73948856548072,25.53348104867977,1.0,0.4270833333333333,11.907000000000002,16.433221230178827,11.973490976975079,16.20136903044417,0.525,22.680000000000003
375,4.669335343750719,46.68253637933753,0.08910374857823172,0.8961859130807391,288.8922183493687,232.99391950230634,1.0,0.0,215.758,100.27124612769106,217.97641705196943,100.87463516100671,4.63,46.6
376,7.062074748747801,31.597343084167573,0.1752659211143641,0.7288652517198798,278.4049900393051,215.39800986494473,1.0,0.0,222.16320000000002,85.70131499574555,223.14279872222076,83.96856297440941,6.72,33.06
377,6.772542729636483,35.342195776803486,0.18025002782029326,0.8874573235070059,312.58365048125137,246.84128050577553,1.0,0.0,238.63299999999998,94.69861741334981,239.35653105757967,91.97491713012589,6.35,37.58
378,5.43603871981952,73.01754494269463,0.2547679413856042,3.9770182091843176,599.8751327178207,302.1485376360345,1.0,0.0,405.92069999999995,180.72182912420953,396.92620153465,170.24269957765992,5.045,80.46
379,6.415947072542746,6.32271374835644,0.11341284445863725,0.11827146910725234,49.495431766997584,27.31830610944791,1.0,0.0,40.38400000000001,15.96317762852998,40.566196764293274,16.01525678845424,6.4,6.3100000000000005
381,4.600979642748609,13.135946617047523,0.10414734808580471,0.3032995742170799,84.90330257902583,66.42301004086814,1.0,0.0,60.394950000000016,28.26703359923005,60.438222973268104,28.176466609673845,4.565,13.230000000000002
382,4.907245681228667,52.54126988793386,0.11392721753182194,1.232480230881695,362.1409708429729,281.2541060384136,1.0,0.0,257.57480000000004,118.93699178977079,257.8329197438332,116.39101779026907,4.69,54.92000000000001
383,5.285648458568829,29.58724285501004,0.09293507162774298,0.588692519676622,197.29929897683417,106.6405119694436,1.0,0.0,158.3973,68.73857329767618,156.38776458988542,68.02266365317577,5.31,29.830000000000002
384,3.5292920102063094,18.390572324111737,0.07338132571442316,0.41591137973242237,93.6467145710369,71.1017537306061,1.0,0.0,65.592,34.57001938096072,64.90569996660884,34.549283197817815,3.6,18.22
385,9.730445721122331,102.63575183198746,0.3940819975318456,3.731266546387807,1212.4124444468735,938.7552943130507,1.0,0.0,999.5549999999998,328.65165951201277,998.6916122477359,320.15849898346613,9.25,108.05999999999999
386,2.855522492527621,16.84643900975397,0.04844497119145426,0.31582308214097987,66.16601433735731,57.213304196737255,1.0,0.0020964360587002098,48.048,28.411378002483445,48.1053855113472,28.467603395045618,2.86,16.8
387,6.5433297440519596,694.3976513501678,0.1889902384380074,19.308656555462328,6192.2622352805665,4821.680369919361,1.0,0.0,4542.425,1774.8723158300713,4543.672806279375,1776.2645425679207,6.55,693.5
388,3.5987516850384664,198.84838221770713,0.0590798366965389,3.5934314163451595,931.0147711658818,719.8363738734714,1.0,0.0,714.08875,375.05778603103283,715.6059505731465,377.2228592978356,3.625,196.99
389,4.803986666001645,39.2904354122844,0.08298910007655022,0.6991962825408732,239.94076038173455,179.99525143589605,1.0,0.0,187.3704,87.74422907519332,188.75072782201312,86.11677119186761,4.56,41.09
390,0.34135120372461986,14.731920498220045,0.010236122201069476,0.5398175001916105,7.588683474323543,11.700465675524612,1.0,0.6835306781485468,5.07346,8.778716158983613,5.028758795242814,8.607164154135898,0.33399999999999996,15.190000000000001
391,1.3014221975691636,8.950689552576945,0.02445245602462962,0.20536380039143975,16.298399066126375,16.059389071372504,1.0,0.24949899799599198,11.803500000000001,10.3924022728145,11.64862606727404,10.210937059948279,1.29,9.15
392,4.068496624737957,55.067020382982676,0.0786979695509099,1.099715855565334,304.80810053315196,249.22989996697348,1.0,0.0,224.18460000000002,111.60509117419332,224.0399865625413,111.07301430429727,4.035,55.56
394,2.990621008004207,18.45009980558567,0.05338786948606778,0.36191567829137683,77.60998040611989,64.60193397907192,1.0,0.0020161290322580645,54.339999999999996,32.13191559804675,55.17725607835884,31.90651785519816,2.86,19.0
395,5.645199880208778,462.0197669765214,0.1034328209468108,10.014349459661933,3353.5848121700965,1498.3595368731044,1.0,0.0,2634.3102,1100.498873851309,2608.193933189946,1097.741842712573,5.73,459.73999999999995
396,2.99045780373833,27.780109592813186,0.06674123259105406,0.7336005549576405,119.15920536123507,79.05713168216937,1.0,0.0,84.3584,51.43422424806269,83.07524552053422,48.03997736271639,2.69,31.36
398,7.604930655837225,153.575941456295,0.31226483377233677,6.13507860637392,1647.5036644280997,1229.5905523495853,1.0,0.0,1159.9435900000003,442.32079458838473,1167.9343851800409,423.51696868390513,6.877000000000001,168.67000000000002
399,6.546391421613392,28.587319864378046,0.12271248385699102,0.5300346182587741,225.74585451922232,146.4188431170982,1.0,0.0,186.6664,72.60481482656643,187.14378552708254,73.14327896323265,6.61,28.24
402,6.853514925939091,11.571137861163729,0.37349265969489964,0.6703961159781455,121.96983741661529,74.68931951782274,1.0,0.0,79.34400000000001,31.061600731449758,79.30296604158455,30.29233488634312,6.525,12.16
404,1.5053331808019377,12.597470441817654,0.027581874473705977,0.2912977983526725,25.916942148207447,23.2967208343794,1.0,0.11940298507462686,19.1376,15.947999999999999,18.96339025023976,15.456090972624626,1.44,13.29
407,2.0591312801025667,16.986750355000073,0.03250724227076039,0.3184244286817561,47.361051928875476,43.86827304382556,1.0,0.021852237252861603,34.884,24.42368522561655,34.97794900327403,24.37543205049994,2.04,17.1
408,2.4452208630543826,81.98874121353091,0.039816696742238325,1.51856937611388,278.58511870986075,248.13863798011465,1.0,0.0,201.63,131.52890936976556,200.48058055089248,128.20745078631572,2.35,85.8
409,4.377720516396718,15.427483503311741,0.10736633657255962,0.3993731481189262,98.17391609255095,71.85295458445276,1.0,0.0,66.69720000000001,31.923865931306004,67.53721104881973,32.2789282553704,4.365,15.280000000000001
410,5.953533886788883,15.34178106244643,0.314118852147205,0.9240508918138813,140.12379205092586,72.19724341198017,1.0,0.0,91.79759999999999,39.07165325398965,91.33781343897077,37.43373794457704,5.52,16.63
411,4.649725313592554,63.84342668544583,0.12479277938321773,1.8130015901333416,436.14120476013767,308.1957997380628,1.0,0.0,296.97125000000005,138.08882634920178,296.8543971658078,137.66699655947852,4.625,64.21000000000001
412,8.707425237687884,33.74703749107675,0.5155008676354396,1.9759816950785856,428.3759217656533,303.9434629881225,1.0,0.0,293.895,104.72899025580263,293.84980594700096,99.5819281699198,7.875,37.32
413,5.307951911704576,37.01887662087577,0.09421722342018309,0.6576500456919817,247.19162459966321,185.307710971476,1.0,0.0,198.6213,87.18507412969264,196.4944169289334,85.28776334846113,5.19,38.269999999999996
414,4.5505690060505755,108.30081415892613,0.1128809895589219,3.300634605523209,683.749218933252,306.71621661108844,1.0,0.0,502.07444999999996,245.42589872810893,492.8303282416526,231.027976208038,4.185,119.97
415,0.8193007330870599,25.436152971887605,0.013377624702541259,0.5544717907298345,28.70448497109075,37.386754302731156,1.0,0.2268041237113402,20.81898,23.189528960287227,20.839858776782112,23.02359302452083,0.8059999999999999,25.830000000000002
416,5.695750008264944,106.8984080249003,0.10978293798920631,2.4612971347587287,789.0346811766276,343.20596765652795,1.0,0.0,606.8945,257.0341130472762,608.8666083913353,255.12128710978655,5.575,108.85999999999999
417,6.5707433716426555,3639.808339572299,0.2934444459921796,169.76057775828212,36193.03236980231,23542.200595498958,1.0,0.45660749506903353,23834.906450000002,9232.373692774709,23916.246521294343,9330.088613698914,6.665,3576.1300000000006
418,1.211931681930012,22.816558014557245,0.018867151360180627,0.45441042868949116,38.00413454027778,42.66223583911694,1.0,0.1032325338894682,27.104000000000003,24.640000000000004,27.65210953043606,25.118239614393474,1.21,22.400000000000002
419,4.652765786304568,11.429704168499049,0.09231921344556339,0.22811639873044143,71.16506153831753,57.48718610365404,1.0,0.0,53.015,24.691547136621473,53.17973650277507,24.65418130835922,4.61,11.5
420,4.286244035927166,10.853149332252524,0.07593453812632221,0.1993177828424738,60.591526629249365,48.167370582047226,1.0,0.0,46.7998,22.781786189849118,46.51924659639429,22.46954227692561,4.22,11.09
421,5.774095454493731,100.27585597943835,0.12378481256467617,2.6325737467976422,768.1757809007007,307.6647831414157,1.0,0.0,581.1414000000001,250.781024617095,579.0023642063429,240.95633978982488,5.37,108.22000000000001
424,6.242794954185802,35.67000966319908,0.14107997700507832,0.7663840568993634,283.9814756142078,222.5934263017317,1.0,0.0,221.55199999999994,89.70378275189958,222.68055634117803,89.1236085248817,6.1,36.31999999999999
426,2.7157991662698713,47.137906605365735,0.0459326663626001,0.9524873338955088,170.69247732826778,127.1106229607131,1.0,0.0,128.18,79.4938613982237,128.01708745855933,77.68177078641106,2.6,49.3
427,0.8181983381374667,926.8053905154139,0.010994874396785015,18.203646698349264,1041.0041843881222,1186.3889623090893,1.0,0.011964107676969093,762.1498500000001,849.4590122451466,758.3106302965575,838.3354816802106,0.805,946.7700000000001
428,4.744064551167441,36.02429434308814,0.07956933278062268,0.6504768317783706,215.6125756909958,146.12531202062124,1.0,0.0,170.6198,77.95817645378834,170.90157777386622,78.4640601895156,4.79,35.62
429,5.368956754416327,211.0590414496844,0.1407719992044928,5.561964351973338,1607.1587421393283,1219.8600254065545,1.0,0.0,1123.1743999999999,496.3776466844573,1133.1668661719184,489.0451028042177,5.12,219.36999999999998
432,5.2882624723596985,15.05461070159514,0.1922320371351804,0.5953338596496411,120.2691109933351,74.81709168354507,1.0,0.0,80.24675,35.97749404141429,79.6127328092303,34.61991766791297,4.975,16.130000000000003
433,0.5001753430321265,18.92617654041234,0.011063917590349588,0.549304085311069,13.15153272396188,18.917530950715385,1.0,0.49671772428884026,9.52875,13.543575506490154,9.466406843387327,13.385174153566926,0.495,19.25
434,4.118872175117567,9.875450759701925,0.06566338242512613,0.17084589243032408,52.296059670657556,38.521386031710946,1.0,0.0,40.42060000000001,19.77036170635227,40.6757193508799,20.042232000579904,4.18,9.670000000000002
437,5.017737147197936,18.634421259904645,0.19930001030487796,0.8622453315683816,140.0920965608781,72.29400679704405,1.0,0.0,95.8561,45.77569601873902,93.5026277723585,41.74167407781087,4.385,21.86
438,0.779263198610215,173.7564058573932,0.010876804838813219,3.5014673377574628,187.94588156258075,235.43931301960865,1.0,0.060824742268041236,136.17000000000002,155.6864155923695,135.4019726074469,153.38500613251344,0.765,178.0
441,0.8022366482349705,14.103651847704237,0.015746732866963285,0.35462656356060235,15.565087718937036,18.42028865804066,1.0,0.35854922279792745,11.53165,13.015373160228638,11.314466386175196,12.6323115364199,0.785,14.690000000000001
442,4.3466092207655365,19.13780096979258,0.1356940376227307,0.6753191973028594,123.8503526938204,74.95454013730195,1.0,0.0,84.0265,41.62482948914025,83.18454216047606,39.89948886427632,4.075,20.619999999999997
443,5.967323183631012,74.61799943638883,0.2989475456518909,4.527687463584493,663.6860503911055,275.0379291952382,1.0,0.0,455.2362,199.25147176871744,445.26971795292883,182.27763319522407,5.22,87.21000000000001
444,5.8997462647473276,44.29828978291893,0.16357599886432678,1.2077104578668463,363.96043069317835,280.4365213722201,1.0,0.0,259.7305,109.26944259489933,261.34866968147065,107.5978582683231,5.65,45.97
446,5.23324581976053,56.23737151233833,0.15591014184375065,1.7379182227962549,432.0521719645849,306.47626545402755,1.0,0.0,291.9375,128.14633968631333,294.30398938126444,128.6502343114751,5.19,56.25
448,5.799593853623528,17.01188361675408,0.2981927493528274,1.032761379357009,149.17180245353123,69.1679797350356,1.0,0.0,99.1863,41.29179696985831,98.66201566228575,40.96860661337133,5.77,17.19
449,5.602246730632272,35.18705449914882,0.10366420606827707,0.6450460471497589,246.29201204257686,182.36835723297753,1.0,0.0,196.84169999999997,85.42202186204679,197.12656102843607,83.28447061810122,5.31,37.07
450,4.276546902051464,10.733961488231003,0.07325896919748322,0.19125671471582287,59.65379515534457,47.1650066575713,1.0,0.0,45.98565,22.39873749790376,45.904289749234024,22.197632268169393,4.215,10.91
452,1.2383204575905316,8.279064793014461,0.024078223852037096,0.19387804830192437,14.348199548142562,14.943764211023908,1.0,0.2941777323799796,10.3625,9.26850176673663,10.252135302907327,9.212930719348794,1.25,8.290000000000001
453,3.381293864078753,143.02999894161144,0.0688360993597753,3.5409794678427815,659.7242773375933,383.9817964402806,1.0,0.0,478.9473,259.5548635992013,483.62645780046125,263.00777887228975,3.405,140.66
454,2.4922539483726003,29.249226118137802,0.048578471534331466,0.6784625119952006,104.23680613118545,75.30946051900615,1.0,0.002053388090349076,72.86500000000001,46.36288925423005,72.89649927977192,46.175385116474324,2.47,29.5
455,3.9839236404877783,15.563412839315447,0.08573377153331568,0.3526655589996375,88.40270077224824,68.58994961648973,1.0,0.0,61.8121,31.339978765149155,62.00344833721982,31.064211947727227,3.89,15.89
456,4.822354346769642,95.07412280066195,0.1540641814785527,3.708270040078341,658.0301905797679,293.4927912134382,1.0,0.0,468.26065,224.64293946282845,458.4811093530829,208.7814390515084,4.345,107.77000000000001
457,4.022380177083636,17.477756797492532,0.10077655974911276,0.4741057218954645,102.9007733304723,73.28709337089302,1.0,0.0,69.7671,34.861768199562114,70.30218248212273,35.05316601614583,4.005,17.42
458,6.329656583791952,6.920872133704714,0.11377515804121441,0.12461741234259785,53.201407931665365,34.423106662463184,1.0,0.0,44.01120000000001,17.451575974679194,43.8067438666863,17.41208984858765,6.36,6.920000000000001
459,0.3690721029821019,47.4127882880276,0.006612509764718801,1.255176659048491,24.61819729866825,42.76925995138127,1.0,0.4508670520231214,17.5522,28.4734282797137,17.49873748170752,28.803887507209364,0.38,46.19
460,3.103884866828578,871.2933392618129,0.051939571140918156,16.699299154036982,3558.553698438075,2752.5839865746957,1.0,0.0,2720.8764000000006,1546.6017136832613,2704.394210303279,1535.0311600014695,3.095,879.1200000000001
461,2.4940543665952664,12.89658080348265,0.04082942533412199,0.25011434130470067,42.82835660082949,34.63746063227959,1.0,0.015463917525773196,31.78165,20.536370066299448,32.16477366707459,20.367022428994336,2.395,13.27
462,6.0050953735846315,34.78693253108481,0.11993154305781886,0.6693821438068819,261.67709640748,199.52524484851867,1.0,0.0,207.89999999999998,84.87481958743712,208.8988476036181,85.24640823758166,6.0,34.65
463,0.5657251780855431,25.246045235740276,0.010369792339950699,0.6280836623070113,19.843864646159687,29.900247643105274,1.0,0.38445807770961143,14.024399999999998,18.414939369978928,14.282323436944845,18.988738335144415,0.58,24.18
465,7.155336106749609,103.53172349063054,0.13384141854726164,1.9871756208566138,886.7349524963194,472.95733669408423,1.0,0.0,743.5801499999999,278.18049214583687,740.8042792865253,276.94176969855664,7.145,104.07
468,3.45175988564892,672.23720799209,0.06326305152473723,14.692130369267895,3083.842038929628,1945.5982084793504,1.0,0.0,2308.2164000000002,1241.8024047778295,2320.4014281877257,1248.9436246307416,3.455,668.08
469,3.516198968128286,18.865004264151054,0.07549841557715346,0.44294708017358586,96.00174499006164,71.87759720131398,1.0,0.0,65.9904,36.00071465957308,66.33310852734365,35.37477032042374,3.36,19.64
470,2.3879104689339488,8.369729817672736,0.048249691534488874,0.20557887399889774,28.036604155199242,19.72953484322953,1.0,0.04631578947368421,20.0304,13.094282110906272,19.986165453769356,12.933630771726637,2.34,8.56
471,8.73800945608201,108.55662058346492,0.2672517986544454,2.9823722201348914,1139.6165518312825,863.3780564133882,1.0,0.0,942.6330000000002,321.7158737146802,948.5687771786233,320.89471924838693,8.585,109.80000000000001
472,1.3575835153826554,17.953258247794405,0.020935875235069987,0.3508535077205499,33.085227434942105,34.0698640253576,1.0,0.10154738878143134,24.3576,20.886469687335868,24.37304744461338,20.918308130890736,1.36,17.91
473,1.8647298790530393,10.858429110978236,0.03385631928611008,0.24518366072622763,27.810837618117024,22.078681520972278,1.0,0.07660020986358866,20.268749999999997,14.802202116577112,20.248037202820445,14.827740104387987,1.875,10.809999999999999
475,1.79568051680268,21.725085986461824,0.028194575244354137,0.4099978828613916,53.800315765180926,52.57011986827844,1.0,0.0273109243697479,39.492,29.43559885580723,39.01131363175243,29.11226791396802,1.8,21.939999999999998
477,1.207264846761418,16.204768178651005,0.019734364387882945,0.34006305765819467,26.64811463518681,27.938894472599163,1.0,0.15392254220456802,19.89820999999999,17.992884057315543,19.56344697200341,17.805086996604288,1.2229999999999999,16.269999999999996
478,5.951207312271544,51.23867991962251,0.2158810540591786,1.9229830326578206,453.39004834063195,310.3785891892205,1.0,0.0,302.95074999999997,126.17472770923659,304.93200660879864,124.99725390534167,5.765,52.55
480,3.1341124955127424,917.2687657797549,0.04999911976645477,16.497365061363446,3780.7149091819974,3013.8874742783078,1.0,0.0,2903.1233,1625.436994051446,2874.8235005738807,1623.8798613832362,3.19,910.07
481,4.392113485689315,131.57825677764401,0.08229346031703737,2.9394725127303785,761.1046789881568,407.8937448647926,1.0,0.0,581.1736,285.9768329637909,577.9066360165817,275.7534183782574,4.13,140.72
482,2.79456672515213,15.713782009510208,0.04551793945470106,0.2854812353186742,59.47502195645877,51.660641965415714,1.0,0.0040941658137154556,43.5336,25.993104316337437,43.913212330071396,26.26866281126768,2.805,15.519999999999998
483,0.2141783631378198,32.322897691949656,0.005541126326441605,1.1691789676152535,10.274643888745473,21.710105076501435,1.0,0.6924643584521385,6.827100000000001,14.897953584301439,6.922865319532991,14.95884579298855,0.21,32.510000000000005
484,6.989056452782857,115.02946794191337,0.1354680272767711,2.158747104443427,961.6840828274364,625.1848768456354,1.0,0.0,806.7628000000001,300.24602457318235,803.9474451796084,304.1013759789175,7.22,111.74000000000001
485,1.1642059976273933,16.84964382899166,0.01890830896454624,0.35235325642222326,26.647966546468847,28.436096592393046,1.0,0.16106719367588934,19.82845,18.61190536995071,19.616456403597486,18.18049239122968,1.135,17.47
486,4.873436992652284,32.66976740765608,0.08516927962113711,0.6380460836182661,201.55671134769764,121.28642323208173,1.0,0.0,159.10439999999997,71.62070829027034,159.21405302581707,72.12132888670081,4.935,32.239999999999995
487,1.122520460562323,9.525201899568914,0.022572382841287632,0.23495628965252657,14.949031040499916,15.605950754852984,1.0,0.30260303687635576,10.741599999999998,9.9733252228131,10.692234023253212,10.091862455906087,1.16,9.26
488,4.295476717529564,42.15106326534102,0.0718029994326551,0.7468738511617524,232.49649781133087,175.95985973603723,1.0,0.0,182.77830000000006,88.86985058499876,181.05891087538802,87.36032055265264,4.23,43.21000000000001
490,6.208447984255388,61.13926632935751,0.35773993760708156,3.986672907704412,585.8580923811495,305.76135907727576,1.0,0.0,381.72984999999994,154.6212808946427,379.5799548013529,152.3392265632375,6.095,62.629999999999995
492,6.030985500711564,26.755700424297093,0.10424229065826009,0.5138101780259267,200.88488502531163,103.32822796175488,1.0,0.0,159.58800000000002,64.90857570460163,161.363241320318,65.70682266142525,6.045,26.400000000000002
494,6.433535770520736,178.508544394377,0.20566166348747716,5.614690511520892,1621.5257080739314,1221.167532923191,1.0,0.0,1139.292,453.9047975952667,1148.4411057048133,452.77649022672887,6.3,180.84
496,5.769475582797921,49.925624082055904,0.18739168988195049,1.6485529605436773,419.6884658479179,302.519091224756,1.0,0.0,291.08160000000004,122.84001849560265,288.0446690973694,119.92001446045381,5.615,51.84
497,0.9682348932125594,15.856232625511772,0.017197555072441275,0.36494188416740275,20.982346958516008,24.11433196297568,1.0,0.24581589958158995,15.448620000000002,15.613430872169001,15.352557702915892,15.602362844583094,0.9790000000000001,15.780000000000001
498,5.2735897425773555,191.46310095899648,0.11598624669576149,4.149674917816969,1366.3291590252154,1087.9250977110396,1.0,0.0,1008.2596500000001,443.6466682806262,1009.6978452994165,439.68156715132307,5.165,195.21
499,1.1861967762013275,8.718186212448396,0.023193042423923827,0.20662343763630028,14.461513606060683,15.13456523320476,1.0,0.3005128205128205,10.410499999999999,9.604011141184708,10.341484379529149,9.49520860928613,1.175,8.86
500,0.26425505402162175,55.62751183533006,0.005411081153194457,1.7410822447844538,20.84483720255001,41.01206990422747,1.0,0.5518324607329843,15.1315,29.394024052517885,14.699851145133549,28.59573645761736,0.265,57.1
501,0.7754663059471375,29.148510198568182,0.012507761919905594,0.6349504898535719,31.238420341132713,41.58720493142083,1.0,0.22633744855967078,23.035400000000003,26.200284731277254,22.603687527546132,25.668342689428293,0.773,29.8
502,7.466281947803963,19.099710638425147,0.1724904075314311,0.5486366112287955,187.46007343946567,56.273250547641574,1.0,0.0,144.31080000000003,52.74762766229397,142.60382474795298,52.18900064782418,7.485,19.28
503,8.855290742930412,465.7205133796148,0.29009794396201893,13.76027579373291,5026.286920467267,3879.2921200396167,1.0,0.0,4125.392700000001,1377.4285305078447,4124.090550923302,1385.8836778748853,8.97,459.9100000000001
504,4.086366925269453,21.791270639870582,0.12299114178533713,0.7639468510326674,131.05569271324023,74.3673990179718,1.0,0.0,88.93045,44.00018064167464,89.04712760236245,44.05053980697819,4.085,21.77
505,4.92966952449578,140.50694528511505,0.08405198708756441,2.630201358645438,872.7012100022674,546.6703940033897,1.0,0.0,680.6351999999999,306.38734762388606,692.6528061520277,311.96559094807935,4.935,137.92
506,7.369975538987367,29.510002664331104,0.17333814621457855,0.6401441217478706,265.97722384544056,201.22495959798366,1.0,0.0,216.792,80.7936081630224,217.48799779157227,80.11286659637973,7.2,30.11
507,3.890509637274967,616.1019819785149,0.07085676125099578,13.351589235624116,3162.500231590512,1834.0854013041167,1.0,0.0,2389.1621,1230.481083817626,2396.9506984316204,1215.2226446246411,3.77,633.73
508,0.5069282563763611,29.05128854657427,0.009352903993334563,0.7385165407523585,20.330999166460675,31.1423276474019,1.0,0.406570841889117,14.59955,20.544415068334263,14.726919048401443,20.684196254076475,0.505,28.91
510,2.7730061584455012,10.700021864444977,0.047970668327435545,0.2219674575602784,39.514900923018665,28.075623425157282,1.0,0.012170385395537525,29.780399999999997,17.925694296177202,29.671226525607437,17.81804626127397,2.76,10.79
511,2.972713841529033,26.752365724094286,0.06554575137998767,0.6939519193876635,114.54594979328243,75.83727230660514,1.0,0.0,80.61569999999999,48.1341377610527,79.52712788166195,46.12525132806364,2.805,28.739999999999995
512,3.7379385925919957,10.108324645990644,0.06304562941486544,0.19110083783518597,48.88894110128877,35.278916605804746,1.0,0.0,37.7712,19.74332251673968,37.78429680069725,19.54318138333453,3.66,10.32
513,6.802960080072989,38.201608790734454,0.21648739131976158,1.1700105837464936,355.79491581018794,275.3802973552386,1.0,0.0,261.2628,97.94677134035608,259.88401959793185,99.6392876712984,7.115,36.72
514,6.056946327618452,15.177513617733855,0.3500695396493623,1.0032305332145535,141.22003045582915,71.90613249944117,1.0,0.0,91.64925,38.137561504375185,91.92938536931212,37.35317253343601,5.775,15.87
515,1.5820041985311268,2478.2701508519126,0.024963406361956167,49.06619888173371,5531.544129545775,5114.013205269159,1.0,0.0,3923.4656999999997,3156.4987258863257,3920.6337837420947,3117.11239429534,1.545,2539.46
516,2.2195281528995054,9.825727721267967,0.04186046010233369,0.2279185476742645,29.93277130215619,21.772298958281592,1.0,0.04597701149425287,22.01475,14.72566764191016,21.808479300079355,14.638448675234967,2.235,9.85
518,2.222620835588423,374.2990368798682,0.035220853634141805,6.869961599069808,1159.994234789647,1053.907048070185,1.0,0.0,826.6560000000002,559.8820904440506,831.9248381098746,558.0221014090448,2.18,379.20000000000005
